loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN-08020811,BR-675550,fha,2019-10-08,2049-05-03,357774.62,205448.4,7.224,360,MD,cash_out_refinance,C,28,<40k,current,0,Meridian Loan Servicing,2026-06-07,2026-06-09,partial,manual_spreadsheet
LN-77264365,BR-724508,fha,2021-03-29,2050-10-23,513902.49,467576.1,5.732,360,CA,purchase,C,3,40k-75k,current,0,Meridian Loan Servicing,2022-10-25,2026-04-06,partial,origination_sys_a
LN-71776073,BR-174405,conventional,2019-07-25,2039-04-11,171019.36,162043.63,6.743,240,VT,refinance,B,23,120k+,current,0,Coastal Trust Servicing,2019-09-14,2025-12-03,partial,manual_spreadsheet
LN-06004012,BR-580656,conventional,2021-11-11,2041-07-29,449369.15,263263.33,4.402,240,NJ,purchase,C,2,<40k,current,0,Coastal Trust Servicing,2026-02-01,2025-08-06,,manual_spreadsheet
LN-33114047,BR-866578,fha,2020-06-26,2040-03-13,286230.04,44500.44,6.423,240,MT,purchase,B,23,120k+,current,0,Highline Capital Servicing,2025-06-04,2025-12-20,missing,origination_sys_a
LN-78072679,BR-693781,jumbo,2024-04-09,2034-02-16,292185.51,154783.51,4.524,120,IN,purchase,C,30,<40k,current,0,Meridian Loan Servicing,2026-07-12,2026-01-31,partial,origination_sys_b
LN-26972920,BR-235559,conventional,2023-05-15,2033-03-23,469992.75,376934.93,4.582,120,OK,cash_out_refinance,B,0,<40k,current,0,Highline Capital Servicing,2026-05-27,2026-02-17,complete,origination_sys_b
LN-71995619,BR-352023,fha,2022-10-30,2037-08-12,308891.8,233843.08,6.395,180,CO,cash_out_refinance,D,5,40k-75k,delinquent_60,56,Coastal Trust Servicing,2023-09-16,2025-09-01,partial,origination_sys_b
LN-08346776,BR-842660,fha,2019-09-12,2034-06-25,91640.68,45270.26,8.149,180,FL,purchase,D,3,<40k,current,0,Highline Capital Servicing,2025-10-27,2026-04-30,partial,origination_sys_b
LN-02888380,BR-481498,jumbo,2021-05-05,2041-01-20,374566.72,325617.33,7.59,240,WV,refinance,A,13,75k-120k,current,0,Coastal Trust Servicing,2023-08-23,2026-01-08,complete,origination_sys_b
LN-68059612,BR-844416,fha,2024-02-15,2033-12-24,130547.58,30900.2,4.075,120,IA,cash_out_refinance,B,13,<40k,current,0,Meridian Loan Servicing,2024-05-03,2026-03-30,partial,manual_spreadsheet
LN-26673753,BR-498695,conventional,2023-10-30,2043-07-17,232623.7,213749.47,4.266,240,LA,cash_out_refinance,B,19,40k-75k,delinquent_60,67,Meridian Loan Servicing,2026-05-19,2025-06-29,partial,origination_sys_b
LN-80799244,BR-198974,conventional,2019-08-05,2049-02-28,540971.53,481854.77,4.108,360,OH,refinance,B,18,75k-120k,current,0,Highline Capital Servicing,2022-06-27,2026-03-13,complete,origination_sys_a
LN-07436390,BR-563854,va,2023-01-21,2042-10-08,261453.25,227531.36,8.073,240,AZ,cash_out_refinance,B,22,<40k,current,0,Highline Capital Servicing,2025-10-07,2025-10-03,missing,origination_sys_a
LN-14061679,BR-711118,va,2020-11-04,2030-09-13,318566.12,165020.78,3.97,120,SC,cash_out_refinance,B,25,<40k,current,0,Highline Capital Servicing,2023-08-07,2026-01-27,complete,manual_spreadsheet
LN-32298266,BR-128706,jumbo,2020-04-25,2049-11-19,258222.61,47378.86,5.557,360,VT,purchase,A,21,120k+,current,0,Coastal Trust Servicing,2021-01-16,2026-07-10,partial,origination_sys_b
LN-57843818,BR-966583,conventional,2020-07-15,2030-05-24,429232.5,197633.92,6.837,120,WY,purchase,A,20,40k-75k,current,0,Highline Capital Servicing,2024-11-01,2026-04-14,partial,manual_spreadsheet
LN-33594113,BR-235008,fha,2020-07-01,2035-04-14,507128.89,225881.56,6.544,180,AK,cash_out_refinance,B,25,75k-120k,current,0,Meridian Loan Servicing,2023-08-23,2026-02-01,missing,manual_spreadsheet
LN-42256924,BR-195467,jumbo,2023-10-25,2038-08-07,247611.98,155558.59,7.38,180,MS,refinance,B,9,40k-75k,current,0,Coastal Trust Servicing,2025-05-22,2025-10-17,complete,origination_sys_b
LN-81759563,BR-294605,jumbo,2024-04-16,2039-01-28,396056.49,260606.52,4.917,180,IN,refinance,A,26,120k+,current,0,Highline Capital Servicing,2025-03-18,2026-03-23,complete,origination_sys_b
LN-25922276,BR-654455,jumbo,2021-07-26,2031-06-04,537463.62,271645.6,3.582,120,VT,purchase,D,22,<40k,current,0,Highline Capital Servicing,2024-11-03,2025-11-22,complete,origination_sys_a
LN-79943434,BR-360740,conventional,2023-09-30,2043-06-17,434098.52,21942.4,5.422,240,TX,refinance,C,18,40k-75k,closed,0,Meridian Loan Servicing,2025-05-03,2025-10-12,missing,origination_sys_a
LN-39674772,BR-308721,jumbo,2024-06-08,2044-02-24,428096.87,173930.6,3.861,240,VT,cash_out_refinance,B,28,75k-120k,current,0,Highline Capital Servicing,2024-10-13,2025-10-21,partial,origination_sys_a
LN-94138576,BR-726574,conventional,2023-09-26,2038-07-09,268349.89,31319.92,6.856,180,IL,refinance,C,7,<40k,current,0,Coastal Trust Servicing,2024-03-17,2026-05-28,complete,origination_sys_a
LN-27653994,BR-334834,conventional,2023-10-08,2038-07-21,330386.72,151518.73,8.227,180,WV,refinance,B,8,75k-120k,current,0,Coastal Trust Servicing,2025-05-06,2026-04-29,complete,manual_spreadsheet
LN-10913607,BR-708883,va,2022-05-03,2042-01-18,309690.81,88648.82,5.805,240,NV,purchase,D,28,40k-75k,current,0,Highline Capital Servicing,2023-09-16,2025-09-28,partial,origination_sys_b
LN-82473222,BR-253584,jumbo,2022-01-07,2041-09-24,477073.63,246635.52,7.436,240,AK,purchase,D,12,120k+,delinquent_90,113,Highline Capital Servicing,2025-02-21,2026-02-06,partial,origination_sys_b
LN-34103427,BR-057608,conventional,2019-02-21,2038-11-08,577108.01,537201.98,7.482,240,MS,refinance,C,23,40k-75k,delinquent_60,59,Meridian Loan Servicing,2022-05-25,2025-07-12,missing,origination_sys_b
LN-31269406,BR-978048,conventional,2020-12-04,2035-09-17,379440.24,51299.71,3.851,180,WV,purchase,C,18,75k-120k,current,0,Highline Capital Servicing,2021-10-18,2025-10-04,complete,manual_spreadsheet
,BR-957440,jumbo,2022-11-12,2052-06-07,555122.4,58523.41,7.165,360,NE,refinance,D,17,40k-75k,current,0,Coastal Trust Servicing,2026-04-22,2026-02-13,complete,manual_spreadsheet
LN-62122751,BR-420242,jumbo,2021-02-02,2035-11-16,290250.26,191092.23,4.374,180,GA,purchase,C,1,75k-120k,current,0,Meridian Loan Servicing,2022-04-20,2026-04-25,complete,manual_spreadsheet
LN-82751488,BR-032197,fha,2021-03-06,2050-09-30,98371.97,52936.86,8.082,360,IA,cash_out_refinance,D,20,40k-75k,current,0,Highline Capital Servicing,2021-08-21,2026-03-30,missing,manual_spreadsheet
LN-02351151,BR-997502,va,2022-10-28,2052-05-23,315763.28,51526.09,6.688,360,VT,purchase,D,17,75k-120k,delinquent_60,54,Highline Capital Servicing,2026-04-25,2025-09-13,missing,origination_sys_a
LN-38891471,BR-590259,conventional,2023-07-15,2043-04-01,482352.64,180494.36,6.239,240,VA,purchase,A,6,<40k,closed,0,Highline Capital Servicing,2025-09-10,2025-12-10,complete,origination_sys_b
LN-72705915,BR-192924,fha,2019-09-18,2034-07-01,257701.34,210429.05,4.747,180,MI,cash_out_refinance,C,11,40k-75k,current,0,Meridian Loan Servicing,2020-06-01,2026-01-24,partial,origination_sys_a
LN-78684637,BR-348473,va,2019-03-21,2034-01-01,113565.05,78221.9,4.098,180,XX,cash_out_refinance,B,19,<40k,current,0,Meridian Loan Servicing,2023-10-11,2026-05-10,missing,manual_spreadsheet
LN-41636600,BR-787516,fha,2020-06-30,2040-03-17,167039.51,99483.78,7.5,240,DE,refinance,B,13,40k-75k,current,0,Meridian Loan Servicing,2021-06-07,2025-06-12,missing,origination_sys_b
LN-01259003,BR-266993,fha,31/02/2021,2050-07-25,177184.55,50526.06,7.3,360,OK,cash_out_refinance,D,1,40k-75k,delinquent_60,69,Meridian Loan Servicing,2021-10-23,2025-08-14,complete,origination_sys_a
LN-85913217,BR-065967,fha,2024-05-20,2053-12-14,600335.33,433903.37,8.068,360,ZZ,refinance,A,25,120k+,current,0,Meridian Loan Servicing,2025-03-10,2025-10-09,missing,origination_sys_a
LN-48663708,BR-695336,fha,2019-12-22,2034-10-04,229424.02,136339.2,3.676,180,MO,refinance,C,13,40k-75k,current,0,Meridian Loan Servicing,2025-09-29,2025-10-13,missing,origination_sys_b
LN-22606815,BR-897850,va,2021-12-23,2051-07-19,494962.99,309956.01,5.91,360,PA,refinance,D,28,<40k,current,0,Coastal Trust Servicing,2025-06-05,2026-07-30,complete,origination_sys_a
LN-77759535,BR-728792,jumbo,2021-11-08,2031-09-17,198169.27,167836.45,4.141,120,KS,cash_out_refinance,C,28,<40k,delinquent_30,34,Coastal Trust Servicing,2024-02-23,2026-03-28,partial,origination_sys_a
LN-05874674,BR-736517,fha,2022-08-02,2032-06-10,547441.88,365869.66,7.863,120,HI,cash_out_refinance,B,22,<40k,current,0,Meridian Loan Servicing,2025-07-16,2026-02-08,complete,origination_sys_a
LN-29496563,BR-354223,jumbo,2020-05-17,2040-02-02,199511.09,115462.82,5.174,240,CO,purchase,C,20,40k-75k,current,0,Meridian Loan Servicing,2025-09-24,2026-06-08,partial,origination_sys_b
LN-79067256,BR-914786,jumbo,2022-11-01,2042-07-19,421829.16,343856.31,5.622,240,MI,purchase,C,19,120k+,current,0,Highline Capital Servicing,2024-08-13,2026-03-03,complete,origination_sys_b
LN-90852780,BR-178075,fha,2023-05-14,2052-12-07,257087.89,219847.81,4.363,360,LA,purchase,B,16,75k-120k,current,0,Coastal Trust Servicing,2024-07-27,2025-09-30,partial,manual_spreadsheet
LN-60065002,BR-950884,fha,2022-05-14,2037-02-24,353370.49,212489.33,5.374,180,ND,refinance,D,23,120k+,current,0,Meridian Loan Servicing,2024-04-21,2026-01-10,partial,origination_sys_b
LN-84279611,BR-673676,conventional,2020-07-12,2050-02-05,582028.18,382222.12,4.035,360,VT,purchase,C,13,120k+,current,0,Coastal Trust Servicing,2022-04-01,2026-04-11,missing,origination_sys_b
LN-22043319,BR-342636,va,2023-02-20,2032-12-29,177306.12,155556.4,4.943,120,MT,purchase,D,17,<40k,delinquent_60,55,Highline Capital Servicing,2025-01-23,2026-05-03,complete,manual_spreadsheet
LN-62037364,BR-255627,va,2023-05-20,2033-03-28,426075.43,381349.02,45.0,120,NM,refinance,D,14,120k+,current,0,Highline Capital Servicing,2025-07-04,2026-03-21,partial,manual_spreadsheet
LN-76394443,BR-459782,conventional,2024-01-13,2033-11-21,354403.01,227740.07,5.934,120,VT,purchase,C,27,<40k,current,0,Highline Capital Servicing,2024-08-15,2026-07-12,partial,manual_spreadsheet
LN-48762686,BR-641945,jumbo,2021-08-07,2051-03-03,151243.94,137131.33,4.773,360,IA,refinance,C,20,120k+,current,0,Highline Capital Servicing,2022-02-18,2025-10-08,partial,manual_spreadsheet
LN-33586593,BR-734904,conventional,2020-11-04,2040-07-22,346528.01,146706.68,4.277,240,ND,refinance,A,24,40k-75k,current,119,Highline Capital Servicing,2022-09-21,2026-03-02,complete,origination_sys_a
LN-60745786,BR-913330,fha,2023-02-27,2042-11-14,333102.57,231341.21,5.997,240,ME,refinance,D,1,<40k,current,0,Highline Capital Servicing,2023-04-20,2026-01-14,complete,manual_spreadsheet
LN-74035654,BR-459363,fha,2023-08-16,2053-03-11,-19377.83,121475.74,4.049,360,MS,cash_out_refinance,B,21,120k+,current,0,Highline Capital Servicing,2025-11-15,2025-06-21,missing,origination_sys_a
LN-54441520,BR-288760,fha,2020-12-23,2035-10-06,530634.43,284533.62,3.736,180,NJ,refinance,B,15,75k-120k,current,0,Coastal Trust Servicing,2023-07-09,2026-05-27,partial,origination_sys_b
LN-29179669,BR-623685,fha,2023-10-09,2038-07-22,258779.49,89168.33,5.449,180,AK,cash_out_refinance,B,27,75k-120k,delinquent_30,36,Meridian Loan Servicing,2026-02-05,2026-05-22,complete,manual_spreadsheet
LN-45011180,BR-618801,jumbo,2021-08-22,2041-05-09,483298.94,130523.87,7.449,240,OH,cash_out_refinance,B,26,75k-120k,current,0,Coastal Trust Servicing,2026-06-28,2025-12-17,partial,origination_sys_b
LN-23829107,BR-589329,fha,2024-06-23,2044-03-10,337357.82,244756.46,6.056,240,AK,cash_out_refinance,C,4,<40k,current,0,Meridian Loan Servicing,2026-01-09,2026-05-25,missing,manual_spreadsheet
LN-75889261,BR-925139,conventional,2022-01-10,2020-12-06,473309.54,362588.43,4.056,120,NH,purchase,B,29,120k+,delinquent_60,58,Meridian Loan Servicing,2023-02-14,2025-11-02,complete,manual_spreadsheet
LN-64157373,BR-466049,jumbo,2021-09-13,2051-04-09,604476.53,333425.69,4.236,360,ME,cash_out_refinance,D,17,<40k,current,0,Coastal Trust Servicing,2023-05-19,2026-01-02,complete,manual_spreadsheet
LN-34641643,BR-976072,conventional,2021-03-09,2035-12-21,105488.18,20766.3,8.326,180,WA,cash_out_refinance,D,20,<40k,current,0,Meridian Loan Servicing,2022-11-10,2026-05-02,complete,origination_sys_b
LN-85035540,BR-213256,jumbo,2023-07-26,2033-06-03,481945.51,213619.65,7.143,120,WY,refinance,B,12,<40k,current,0,Meridian Loan Servicing,2024-07-16,2026-06-13,complete,origination_sys_b
LN-89273252,BR-660448,va,2022-03-16,2032-01-23,393729.68,203346.63,7.756,120,NM,refinance,C,29,75k-120k,current,0,Highline Capital Servicing,2025-06-03,2025-08-12,complete,manual_spreadsheet
LN-92035675,BR-028844,jumbo,2022-12-16,2042-09-02,149607.11,30718.9,3.907,240,NY,cash_out_refinance,A,6,<40k,delinquent_30,34,Highline Capital Servicing,2025-04-05,2025-08-17,,origination_sys_b
LN-00352653,BR-232748,jumbo,2024-02-02,2033-12-11,589153.48,407726.58,5.824,120,TX,refinance,A,0,120k+,current,0,Highline Capital Servicing,2024-09-18,2025-12-13,partial,origination_sys_b
LN-22154873,BR-749937,va,2024-04-12,2053-11-06,465503.72,177798.23,6.214,360,OH,purchase,C,22,120k+,current,0,Coastal Trust Servicing,2026-07-12,2026-06-25,complete,origination_sys_a
LN-05883588,BR-411494,va,2022-01-13,2020-12-09,644771.49,400426.17,7.906,120,MS,refinance,C,13,75k-120k,delinquent_60,54,Highline Capital Servicing,2022-11-15,2026-02-03,missing,manual_spreadsheet
LN-96756265,BR-348355,jumbo,2023-06-07,2052-12-31,166469.39,103329.05,3.838,360,ND,purchase,D,25,120k+,current,0,Meridian Loan Servicing,2025-11-29,2025-10-16,partial,origination_sys_b
LN-34588907,BR-042315,fha,2021-06-18,2041-03-05,346980.81,106405.65,4.437,240,AZ,refinance,B,9,40k-75k,current,0,Meridian Loan Servicing,2022-10-05,2025-08-13,complete,manual_spreadsheet
LN-37888939,BR-229331,va,2024-04-12,2039-01-24,109574.87,90768.22,5.688,180,MT,refinance,B,19,75k-120k,current,0,Meridian Loan Servicing,2024-08-29,2025-10-22,missing,origination_sys_b
LN-85249215,BR-777239,fha,2020-05-11,2049-12-05,487779.4,443256.79,0.01,360,AL,refinance,B,14,120k+,delinquent_30,43,Highline Capital Servicing,2021-11-02,2026-02-27,partial,origination_sys_b
LN-50125118,BR-908673,jumbo,2023-06-28,2033-05-06,353412.63,77505.56,8.322,120,IN,cash_out_refinance,B,17,120k+,closed,0,Coastal Trust Servicing,2026-06-06,2026-01-15,partial,origination_sys_a
LN-34519531,BR-011500,va,2024-02-27,2053-09-22,195700.13,53241.42,3.893,360,AZ,purchase,D,9,75k-120k,current,0,Coastal Trust Servicing,2024-05-18,2026-03-18,complete,origination_sys_a
LN-29024180,BR-824837,conventional,2019-10-29,2034-08-11,496454.84,194773.61,5.278,180,MT,cash_out_refinance,D,8,75k-120k,current,0,Meridian Loan Servicing,2020-05-24,2025-12-02,complete,manual_spreadsheet
LN-09549625,BR-647839,fha,2021-03-26,2031-02-02,354330.43,62976.74,4.646,120,MT,refinance,A,8,75k-120k,current,0,Coastal Trust Servicing,2025-03-06,2025-09-12,complete,manual_spreadsheet
LN-99601011,BR-557121,jumbo,2022-07-22,2052-02-15,83971.37,53721.93,7.709,360,LA,cash_out_refinance,B,24,120k+,delinquent_30,39,Coastal Trust Servicing,2024-06-18,2026-04-08,missing,origination_sys_a
LN-14264210,BR-739389,va,2022-04-30,2032-03-08,275892.47,35875.25,8.074,120,MD,cash_out_refinance,D,26,40k-75k,current,0,Coastal Trust Servicing,2024-08-20,2026-07-21,complete,origination_sys_b
LN-69997294,BR-748213,va,2019-09-24,2039-06-11,422735.37,215780.3,7.8,240,SC,refinance,D,5,120k+,current,0,Highline Capital Servicing,2025-01-26,2025-11-01,complete,origination_sys_b
LN-01908250,BR-225400,conventional,2024-01-26,2053-08-21,509029.5,115194.31,6.338,360,AL,cash_out_refinance,A,13,75k-120k,current,0,Highline Capital Servicing,2024-09-15,2026-04-28,partial,origination_sys_b
LN-35927250,BR-996013,jumbo,2019-09-19,2039-06-06,581019.24,351696.8,4.709,240,VA,purchase,D,5,40k-75k,current,0,Highline Capital Servicing,2023-03-14,2025-08-04,complete,origination_sys_b
LN-29723574,BR-315277,va,2021-10-03,2041-06-20,320029.38,40256.61,6.582,240,UT,refinance,D,25,120k+,current,0,Meridian Loan Servicing,2023-09-25,2026-02-23,complete,manual_spreadsheet
LN-30260090,BR-340831,jumbo,2019-02-10,2033-11-23,174713.53,51754.37,4.747,180,WV,cash_out_refinance,C,10,75k-120k,current,0,Coastal Trust Servicing,2019-09-13,2025-12-24,missing,origination_sys_b
LN-49825632,BR-552876,fha,2019-12-27,2034-10-09,151216.34,64061.79,7.456,180,VT,refinance,B,16,120k+,current,0,Coastal Trust Servicing,2022-06-25,2026-06-12,partial,origination_sys_b
LN-23682123,BR-817905,va,2020-02-10,2034-11-23,551524.22,136725.01,4.454,180,NJ,purchase,A,7,40k-75k,current,0,Highline Capital Servicing,2020-08-11,2026-02-02,partial,origination_sys_a
LN-09380596,BR-621662,va,2021-03-29,2031-02-05,151542.69,38147.16,5.466,120,CA,purchase,B,11,75k-120k,current,0,Meridian Loan Servicing,2021-12-23,2026-05-29,partial,origination_sys_a
LN-99307266,BR-270743,jumbo,2021-11-11,2031-09-20,616586.77,181837.26,7.792,120,MA,refinance,D,30,<40k,current,0,Highline Capital Servicing,2024-04-14,2026-07-27,complete,origination_sys_a
LN-48065394,BR-307493,va,2024-05-17,2039-02-28,638977.1,384573.07,4.269,180,MA,cash_out_refinance,D,16,75k-120k,current,0,Coastal Trust Servicing,2026-03-15,2026-06-17,,manual_spreadsheet
LN-07009740,BR-021855,fha,2021-07-01,2051-01-25,580040.74,400134.64,3.691,360,MT,cash_out_refinance,A,12,40k-75k,current,0,Coastal Trust Servicing,2024-06-06,2026-02-14,complete,origination_sys_b
LN-90305345,BR-731041,jumbo,2024-06-03,2053-12-28,483401.28,157695.05,4.283,360,AL,cash_out_refinance,A,21,75k-120k,current,0,Highline Capital Servicing,2024-11-08,2026-01-02,missing,origination_sys_a
LN-05044875,BR-936325,jumbo,2021-07-27,2036-05-09,280471.79,199047.97,5.807,180,CO,refinance,D,15,75k-120k,current,0,Coastal Trust Servicing,2021-10-07,2026-07-05,partial,origination_sys_b
LN-43067823,BR-900645,fha,2021-12-14,2051-07-10,336181.02,299832.66,3.581,360,AZ,purchase,C,16,75k-120k,current,0,Highline Capital Servicing,2023-10-23,2025-07-14,complete,origination_sys_a
LN-45178124,BR-181613,va,2023-04-28,2052-11-21,480998.34,259838.03,5.185,360,AK,cash_out_refinance,A,10,75k-120k,current,0,Coastal Trust Servicing,2023-07-01,2025-12-11,,manual_spreadsheet
LN-62513307,BR-722605,va,2023-01-14,2032-11-22,459510.55,207594.56,4.617,120,HI,cash_out_refinance,C,19,40k-75k,current,0,Meridian Loan Servicing,2025-10-17,2025-12-23,missing,manual_spreadsheet
LN-71663571,BR-343401,conventional,2020-07-23,2030-06-01,329479.26,153893.82,4.148,120,ME,purchase,C,12,120k+,closed,0,Highline Capital Servicing,2021-09-14,2025-12-29,complete,origination_sys_b
,BR-115457,jumbo,2019-06-11,2039-02-26,375634.54,121671.03,6.674,240,AZ,cash_out_refinance,D,25,40k-75k,delinquent_60,74,Highline Capital Servicing,2020-05-15,2026-04-19,partial,origination_sys_a
LN-30196158,BR-108203,fha,2021-08-28,2051-03-24,428554.38,105099.27,8.215,360,DE,cash_out_refinance,A,22,40k-75k,delinquent_30,43,Highline Capital Servicing,2025-06-18,2025-11-03,,manual_spreadsheet
LN-00297857,BR-888678,jumbo,2022-04-17,2032-02-24,604449.41,169373.78,8.282,120,UT,cash_out_refinance,B,28,75k-120k,current,0,Coastal Trust Servicing,2025-01-06,2025-12-27,partial,manual_spreadsheet
LN-75188639,BR-307164,conventional,2022-02-04,2036-11-17,244995.64,30992.19,5.049,180,NH,purchase,C,13,<40k,current,0,Coastal Trust Servicing,2026-04-09,2025-09-10,partial,origination_sys_a
LN-01839249,BR-139574,va,2023-07-11,2053-02-03,338344.15,236324.81,3.637,360,IN,refinance,C,8,120k+,delinquent_30,37,Meridian Loan Servicing,2024-10-23,2025-07-06,complete,manual_spreadsheet
,BR-060492,conventional,2019-08-07,2034-05-20,304115.12,38251.62,3.906,180,OH,cash_out_refinance,D,20,75k-120k,current,0,Highline Capital Servicing,2024-02-29,2025-12-25,complete,origination_sys_a
LN-94583655,BR-220064,conventional,2020-10-21,2035-08-04,305813.94,189536.51,3.627,180,AR,refinance,D,0,<40k,current,0,Highline Capital Servicing,2026-04-04,2025-10-27,complete,manual_spreadsheet
LN-51845789,BR-209229,va,2021-09-11,2041-05-29,407249.55,279596.78,5.171,240,PA,refinance,D,8,40k-75k,current,0,Meridian Loan Servicing,2023-01-01,2026-01-14,missing,manual_spreadsheet
LN-29468739,BR-873651,jumbo,2021-11-28,2041-08-15,458247.38,150832.33,8.4,240,IN,cash_out_refinance,D,22,<40k,closed,0,Coastal Trust Servicing,2025-05-07,2025-08-22,partial,manual_spreadsheet
LN-49247917,BR-535892,fha,2023-08-30,2053-03-25,214154.08,22425.75,7.829,360,TX,refinance,D,21,<40k,current,0,Highline Capital Servicing,2024-02-06,2026-06-26,complete,origination_sys_b
